id,user_id,created_at,message,category
5250,298051,2023-11-26 10:58:29.065207+00,I want to dissapear my acne scars from my skin how to do that at home?,Pimples and Acne Removal
5251,298051,2023-11-26 11:01:51.603737+00,Can sunscreen damage my acne sensitive skin?,Pimples and Acne Removal
5252,297092,2023-11-26 11:02:51.840336+00,Little spots,General Skincare and Skincare Issues
5253,297092,2023-11-26 11:03:15.881823+00,Only 1 or 2 spots,General Skincare and Skincare Issues
5254,298051,2023-11-26 11:03:30.155566+00,Suggest me some good exofolient companies,General Skincare and Skincare Issues
5255,297092,2023-11-26 11:03:53.035184+00,They aren’t moles I have on on my leg,Other
5256,298051,2023-11-26 11:03:58.357941+00,Suggest me some good exofolient companies,General Skincare and Skincare Issues
5257,297092,2023-11-26 11:04:13.015512+00,Rude,Other
5258,297092,2023-11-26 11:05:15.815295+00,I don’t know my skin type  and is cetaphil good,Product Recommendations
5259,297092,2023-11-26 11:05:35.247023+00,Is cetaphil good product,General Skincare and Skincare Issues
5260,297147,2023-11-26 11:45:20.733169+00,I breakout around the mouth mostly but now i’m breaking out on my forehead as well. Pores appear around my nose and mouth and on my chin. I mostruise my skin daily but feel like it’s dry in some areas after. But once i wear makeup or wait a few hours my forehead and nose look oily. Post wash is feeling super greasy but that is due my products.,General Skincare and Skincare Issues
5261,297147,2023-11-26 11:45:39.782083+00,what’s my skin type ?,Skin Type Specific Concerns
5262,297147,2023-11-26 11:47:13.335264+00,why do my pimples always cause redness and wounds even when i dont pick on them or try to pop them?,Pimples and Acne Removal
5263,297147,2023-11-26 11:47:56.77203+00,how do i get rid of acne spots,Pimples and Acne Removal
5264,297147,2023-11-26 11:50:32.366407+00,how do i know if the products i buy are good? and which products are considered as exfoliants?,Product and Routine Questions
5265,297147,2023-11-26 11:57:11.937337+00,"I have combination skin. i want to have glass skin that looks clean and barely has any pores. I want to get rid of my acne spots. I am located in germany so i need products i can get around here. I like the ordinary or balea and no cosmetics, but i would try any product. I need: glycolic acid, lactic asic, non-comedogenic, oil-free options and salicylic acid or benzoyl peroxide, hyalrunoric acid. I need products for i daily basis but also occasional ones.",Product and Routine Questions
5266,297147,2023-11-26 11:57:31.935393+00,i need product recommendations,Product and Routine Questions
5267,297147,2023-11-26 11:59:14.575127+00,Cleansers please ?,General Skincare and Skincare Issues
5268,297147,2023-11-26 11:59:45.939745+00,can i combine those?,Other
5269,297147,2023-11-26 12:00:43.178182+00,i need moisturizer recommendations and exfoliants,Product Recommendations
5270,298120,2023-11-26 12:03:53.615076+00,Whats skin feel,General Skincare and Skincare Issues
5271,297460,2023-11-26 12:05:52.308436+00,How do remove pimples and scars,Pimples and Acne Removal
5272,297460,2023-11-26 12:06:14.049588+00,Which product i used,Product and Routine Questions
5273,298071,2023-11-26 12:17:31.48583+00,No moisture,Other
5274,298071,2023-11-26 12:17:40.56024+00,Ya,Other
5275,298071,2023-11-26 12:21:33.620105+00,Morning/evening,Skincare Routine Advice
5276,281149,2023-11-26 12:22:06.821704+00,"Blemishes and red dots on jaw and forehead, have used a “blemish controller gel”",Other
5277,296214,2023-11-26 14:27:53.861768+00,In winter dehydrated and in summer oily,Skin Type Specific Concerns
5278,296214,2023-11-26 14:28:52.51787+00,Little breakout in all over face . Very less pores. Dont know about product reaction. After wash my face feels very dry,General Skincare and Skincare Issues
5279,296214,2023-11-26 14:31:48.568593+00,I have acne in my face and acne marks. Previously I have used acne star soap for my face nevia moisturizer and salicylic acid by derma co niacinamide by plum and clin 3 gel to treat acne .under 500 approx,Pimples and Acne Removal
5280,298237,2023-11-26 14:33:38.457557+00,Acene,Other
5281,296214,2023-11-26 14:34:02.489509+00,Product to treat my skin to,Product and Routine Questions
5282,297147,2023-11-26 15:12:52.929384+00,I want a routine for the morning and one for the evening.,Skincare Routine Advice
5283,297147,2023-11-26 15:16:31.750105+00,"I break out a lot lately and i need to fix it + make my skin look less greasy. My current products are: Balea Vitamin C Serum, The Ordinary Caffeine Solution 5%, The ordinary Niacinamide 10% Zinc 1%, Balea zarter Reinigungsschaum mit hydro-Komplex, Balea feuchtigkeitsapendende Tagescreme, Nø cosmetics liquid refiner 2% BHA + 1% Succinic Acid. Please give me a step by step routine of when to use which product and how to combine them",Product and Routine Questions
5284,297147,2023-11-26 15:18:50.122053+00,build a skin care routine with these products: -- **SKIN ROUNTINE** --  THE ORDINARY Salicylic Acid 2% 30 ml Feuchtigkeitsserum 30 ml  THE ORDINARY Glucoside Foaming Cleanser 150 ml Reinigungscreme 150 ml  THE ORDINARY Direct Acids 240 ml Gesichtspeeling 240 ml  THE ORDINARY Hydrators and Oils 100 ml Anti-Aging Pflege 100 ml  THE ORDINARY More Molecules 30 ml Feuchtigkeitsserum 30 ml  THE ORDINARY More Molecules 50 ml Make-up Entferner 50 ml and the products listed above,Product and Routine Questions
5285,298246,2023-11-26 15:32:35.273497+00,Anger,Other
5286,298246,2023-11-26 15:32:58.887376+00,So what should I do,Other
5287,298290,2023-11-26 15:59:24.541526+00,Skin care,Skin Type Specific Concerns
5288,298290,2023-11-26 15:59:47.328047+00,Face serum for oily skin with pimples,Pimples and Acne Removal
5289,298290,2023-11-26 16:00:52.681813+00,Routine and product snapshot,Product and Routine Questions
5290,298302,2023-11-26 16:10:58.43552+00,my skin is really bad i have red pimples,Pimples and Acne Removal
5291,298302,2023-11-26 16:11:28.506171+00,"okey,what can i do with red pimples?",Pimples and Acne Removal
5292,297753,2023-11-26 16:43:02.707678+00,what can i use if i have redness,General Skincare and Skincare Issues
5293,298323,2023-11-26 16:43:13.781731+00,Acne,Pimples and Acne Removal
5294,298323,2023-11-26 16:44:01.99002+00,Oily,Skin Type Specific Concerns
5295,298323,2023-11-26 16:44:37.828451+00,How to remove acne,Pimples and Acne Removal
5296,298397,2023-11-26 18:24:27.019851+00,I had sex and now my face hurts,Pimples and Acne Removal
5297,298397,2023-11-26 18:25:50.693904+00,Is the hydrating light moisturised from Simple good for my face,General Skincare and Skincare Issues
5298,298397,2023-11-26 18:26:28.561388+00,Is glow recepie toner good,General Skincare and Skincare Issues
5299,298397,2023-11-26 18:27:07.995231+00,How do I get rid of the pimples,Pimples and Acne Removal
5300,298416,2023-11-26 18:27:59.292881+00,Many acne in my skin,Pimples and Acne Removal
5301,298438,2023-11-26 18:55:32.220837+00,"I have sensitive skin and akne on and around my chin and also on my cheeks. I have combination skin. In the morning i cleanse with a gel, then use a 5% Panthenol toner from No cosmetis. After that I use a creamide treatment and in the end sunscreen from Garnier. In the evening I do double cleansing with an oil cleanser from transparent lab and after that the gel cleanser I also use in the morning. After that I use the Panthenol toner and the ceramide serum and in the end I use a creame from no cosmetics",Product Recommendations
5302,298447,2023-11-26 19:07:44.442513+00,Actor,Other
5303,298447,2023-11-26 19:08:40.498473+00,Actor I'm can you tell me,Miscellaneous and Feedback
5304,298447,2023-11-26 19:09:32.545163+00,Skin whitening,General Skincare and Skincare Issues
5305,295515,2023-11-26 19:11:03.54894+00,i have loads of acne on my nose,Pimples and Acne Removal
5306,298455,2023-11-26 19:18:59.532175+00,Routine and product snapshot,Product and Routine Questions
5307,298455,2023-11-26 19:19:28.50782+00,Yes I am ready,Miscellaneous and Feedback
5309,298469,2023-11-26 19:59:59.111292+00,ye,Other
5310,298469,2023-11-26 20:00:10.629568+00,no,Other
5311,298469,2023-11-26 20:01:04.110585+00,redness,Other
5312,290847,2023-11-26 20:06:38.114076+00,I only have acne on my chin an cheeks,Pimples and Acne Removal
5313,297147,2023-11-26 21:03:07.419651+00,what ingredients should i avoid with combination skin? what temperature should i rinse my face with?,Pimples and Acne Removal
5314,297147,2023-11-26 21:03:49.591696+00,what ingredients should i avoid on combination skin? what temperature should i rinse my face with,Pimples and Acne Removal
5315,196185,2023-11-26 21:13:37.26196+00,All,Other
5316,196185,2023-11-26 21:14:04.400579+00,Ok,Miscellaneous and Feedback
5317,196185,2023-11-26 21:16:41.505992+00,All the points written because I dont have any idea by which factor my skin has acne pigmentation dark circle etc,Pimples and Acne Removal
5318,196185,2023-11-26 21:17:32.255149+00,Acne is the main issue on my skin nowadays,Pimples and Acne Removal
5319,196185,2023-11-26 21:20:03.34632+00,Daily skincare as I am a school student so I have to move out of my home for tution school etc,Skincare Routine Advice
5320,196185,2023-11-26 21:21:30.870495+00,I have a oily skin any brand or ingredients that suits my oily to combination skin on daily basis,Product Recommendations
5321,298513,2023-11-26 21:58:29.325529+00,I have a lot of under skin pimes on my chin,General Skincare and Skincare Issues
5322,298513,2023-11-26 21:59:03.997488+00,What can i do if i have a lot of under skin pimples on my chin,Pimples and Acne Removal
5323,292469,2023-11-26 23:58:04.191944+00,Redness simple moisturiser,Other
5324,292469,2023-11-26 23:58:18.975916+00,Is ordinary a good serum,General Skincare and Skincare Issues
5325,298561,2023-11-27 02:59:06.366568+00,write a skin care routine 250-year-old teen who has pimples acne and dark spots in my skin is dark,Pimples and Acne Removal
5326,298561,2023-11-27 02:59:46.181087+00,"write a skin care routine to A 15 year old who has pimples acne and dark spots, and he's black in colour",Pimples and Acne Removal
5327,298561,2023-11-27 03:00:45.924585+00,I have acne pimples and dark spots and let the product budget be under 200 INR,Pimples and Acne Removal
5328,298561,2023-11-27 03:01:14.069817+00,what are the products I should use to reduce pimples acne dark spots and dark skin in less than two months,Pimples and Acne Removal
5329,297794,2023-11-27 03:43:27.703772+00,Which cream can I use,General Skincare and Skincare Issues
5330,297794,2023-11-27 03:45:21.859345+00,I'm using minimalist face wash that's it,Pimples and Acne Removal
5331,297794,2023-11-27 03:48:58.210847+00,"Oily skin, more acne and tiny bumps, itching, dark spots, wrinkles",Pimples and Acne Removal
5332,297794,2023-11-27 03:50:38.531595+00,Can I use clyndamicin ointment,General Skincare and Skincare Issues
5333,297794,2023-11-27 03:52:31.292603+00,Can I use both clyndamicin ointment and minimalist salicylic face wash,General Skincare and Skincare Issues
5334,297794,2023-11-27 03:54:46.241743+00,"Oily skin, itching, acne pain, large pores, dark spots, tiny bumps",Pimples and Acne Removal
5335,297794,2023-11-27 03:55:29.097235+00,Please recommend any cream to my skin,Product Recommendations
5336,297794,2023-11-27 03:56:31.34399+00,Can I use clyndamicin ointment to my skin,General Skincare and Skincare Issues
5337,241797,2023-11-27 04:19:25.986789+00,"My issues are some dark spots , pimples, acne and redness my previous product was a pimple cream and a patanjali face wash my budget is 200  Indian rupees that's all.",Pimples and Acne Removal
5338,241797,2023-11-27 04:20:59.330433+00,What is the best skin product available in India?,General Skincare and Skincare Issues
5339,241797,2023-11-27 04:21:45.725957+00,What are the best products for my problems?,General Skincare and Skincare Issues
5340,263410,2023-11-27 05:25:46.97174+00,How to remove pimple scars on the face,Pimples and Acne Removal
5341,263410,2023-11-27 05:25:56.397406+00,Yess,Other
5342,298619,2023-11-27 05:41:54.821642+00,I have more pimples and whiteheads,Pimples and Acne Removal
5343,298619,2023-11-27 05:43:52.081589+00,Morning I use wow vitamin c face wash,General Skincare and Skincare Issues
5344,298619,2023-11-27 05:44:12.084907+00,I have more pimples,Pimples and Acne Removal
5345,122103,2023-11-27 05:44:58.013849+00,Acne and pores,General Skincare and Skincare Issues
5346,122103,2023-11-27 05:45:49.317768+00,I have cystic acne and my skin is sensitive,Pimples and Acne Removal
5347,122103,2023-11-27 05:47:37.709+00,Morning to night,Skincare Routine Advice
5348,122103,2023-11-27 05:48:10.61495+00,I have cystic acne and sensitive skin so what should I do,Pimples and Acne Removal
5349,298556,2023-11-27 06:14:22.011566+00,Skin type,Skin Type Specific Concerns
5350,298556,2023-11-27 06:14:39.418458+00,Product,Product and Routine Questions
5351,298660,2023-11-27 07:09:00.671614+00,My skin is usually oily and small pimples are there and small pores and big pimples appears only sometimes,Pimples and Acne Removal
5352,298660,2023-11-27 07:11:08.026233+00,There are a lot of small pores and I don't use any skin care products and my skin is sometimes oily and sometimes dry,General Skincare and Skincare Issues
5353,298660,2023-11-27 07:12:13.062042+00,How to know my skin type,Product Recommendations
5354,298660,2023-11-27 07:14:38.576504+00,I eat Indian food like roti and vegetables and rice and pulses,Diet and Nutrition
5355,298660,2023-11-27 07:15:33.614818+00,What is the best breakfast food for vegetarian,General Skincare and Skincare Issues
5356,298676,2023-11-27 07:27:07.208811+00,Pore appearance,General Skincare and Skincare Issues
5357,298692,2023-11-27 07:45:31.571901+00,"I have hormonal acne along my chin and jawline. My acne is cystic, with pustules and blackheads and closed comedones. My current routine: in the morning I cleanse with Cetaphil Gentle SA Cleanser, and then I use Paula’s Choice Glow Defense 30 SPF moisturizer. At night, I cleanse my face with the Cetaphil Gentle SA Cleanser and moisturizer with the La Roche Posay Lipikaur Baume. I have sensitivities to refined sugars. My skin feels bumpy and textured, swollen and sore.",Product Recommendations
